question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec3_e0155a,69,ast1_sec3_r07,,Can you explain this math problem to me?,"Sure, let me show you step by step.",この算数の問題、説明してくれる？,いいよ、一歩ずつ教えてあげる。,explain,2,Can you explain this math problem to me?,1-3-35,1-3-35,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you explain this math problem to me?,Can|you|explain|this|math|problem|to|me?,1-3-35-a.mp3,1-3-35-b.mp3
st1_sec3_e0155b,70,ast1_sec3_r07,,Can you explain this math problem to me?,"Sure, let me show you step by step.",この算数の問題、説明してくれる？,いいよ、一歩ずつ教えてあげる。,explain,1,"Sure, let me show you step by step.",1-3-35,1-3-35,Ivy,Ruth,2,user,05.png,right,left,Can you explain this math problem to me?,____________,"Sure, let me show you step by step.","Sure,|let|me|show|you|step|by|step.",1-3-35-a.mp3,1-3-35-b.mp3
st1_sec3_e0156a,71,ast1_sec3_r08,,My dad has a new job!,Cool! What does he do?,パパが新しい仕事を始めたんだ！,いいね！何してるの？,job,2,My dad has a new job!,1-3-36,1-3-36,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My dad has a new job!,My|dad|has|a|new|job!,1-3-36-a.mp3,1-3-36-b.mp3
st1_sec3_e0156b,72,ast1_sec3_r08,,My dad has a new job!,Cool! What does he do?,パパが新しい仕事を始めたんだ！,いいね！何してるの？,job,1,Cool! What does he do?,1-3-36,1-3-36,Ivy,Ruth,2,user,05.png,right,left,My dad has a new job!,____________,Cool! What does he do?,Cool!|What|does|he|do?,1-3-36-a.mp3,1-3-36-b.mp3
st1_sec3_e0157a,73,ast1_sec3_r08,,Let's play games online tonight!,Yes! I'll send you a message later.,今夜オンラインでゲームしようよ！,うん！あとでメッセージ送るね。,online,2,Let's play games online tonight!,1-3-37,1-3-37,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's play games online tonight!,Let's|play|games|online|tonight!,1-3-37-a.mp3,1-3-37-b.mp3
st1_sec3_e0157b,74,ast1_sec3_r08,,Let's play games online tonight!,Yes! I'll send you a message later.,今夜オンラインでゲームしようよ！,うん！あとでメッセージ送るね。,online,1,Yes! I'll send you a message later.,1-3-37,1-3-37,Ivy,Ruth,2,user,05.png,right,left,Let's play games online tonight!,____________,Yes! I'll send you a message later.,Yes!|I'll|send|you|a|message|later.,1-3-37-a.mp3,1-3-37-b.mp3
st1_sec3_e0158a,75,ast1_sec3_r08,,"Wow, you're able to swim already?",Yeah! My dad taught me last summer.,わぁ、もう泳げるの？,うん！去年の夏にパパが教えてくれたんだ。,able,2,"Wow, you're able to swim already?",1-3-38,1-3-38,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Wow, you're able to swim already?","Wow,|you're|able|to|swim|already?",1-3-38-a.mp3,1-3-38-b.mp3
st1_sec3_e0158b,76,ast1_sec3_r08,,"Wow, you're able to swim already?",Yeah! My dad taught me last summer.,わぁ、もう泳げるの？,うん！去年の夏にパパが教えてくれたんだ。,able,1,Yeah! My dad taught me last summer.,1-3-38,1-3-38,Ivy,Ruth,2,user,05.png,right,left,"Wow, you're able to swim already?",____________,Yeah! My dad taught me last summer.,Yeah!|My|dad|taught|me|last|summer.,1-3-38-a.mp3,1-3-38-b.mp3
st1_sec3_e0159a,77,ast1_sec3_r08,,We learned about the past in history class today.,Cool! What did you learn?,今日、歴史の授業で昔のことを習ったよ。,いいね！何を習ったの？,past,2,We learned about the past in history class today.,1-3-39,1-3-39,Ivy,Ruth,1,user,05.png,right,left,____________,____________,We learned about the past in history class today.,We|learned|about|the|past|in|history|class|today.,1-3-39-a.mp3,1-3-39-b.mp3
st1_sec3_e0159b,78,ast1_sec3_r08,,We learned about the past in history class today.,Cool! What did you learn?,今日、歴史の授業で昔のことを習ったよ。,いいね！何を習ったの？,past,1,Cool! What did you learn?,1-3-39,1-3-39,Ivy,Ruth,2,user,05.png,right,left,We learned about the past in history class today.,____________,Cool! What did you learn?,Cool!|What|did|you|learn?,1-3-39-a.mp3,1-3-39-b.mp3
st1_sec3_e0160a,79,ast1_sec3_r08,,Where do you come from?,I come from Osaka! Have you been there?,どこの出身なの？,大阪だよ！行ったことある？,come from,2,Where do you come from?,1-3-40,1-3-40,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Where do you come from?,Where|do|you|come|from?,1-3-40-a.mp3,1-3-40-b.mp3
st1_sec3_e0160b,80,ast1_sec3_r08,,Where do you come from?,I come from Osaka! Have you been there?,どこの出身なの？,大阪だよ！行ったことある？,come from,1,I come from Osaka! Have you been there?,1-3-40,1-3-40,Ivy,Ruth,2,user,05.png,right,left,Where do you come from?,____________,I come from Osaka! Have you been there?,I|come|from|Osaka!|Have|you|been|there?,1-3-40-a.mp3,1-3-40-b.mp3
st1_sec3_e0161a,81,ast1_sec3_r09,,Someone is at the door!,I'll go see who it is.,誰かが玄関にいるよ！,誰か見てくるね。,someone,2,Someone is at the door!,1-3-41,1-3-41,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Someone is at the door!,Someone|is|at|the|door!,1-3-41-a.mp3,1-3-41-b.mp3
st1_sec3_e0161b,82,ast1_sec3_r09,,Someone is at the door!,I'll go see who it is.,誰かが玄関にいるよ！,誰か見てくるね。,someone,1,I'll go see who it is.,1-3-41,1-3-41,Ivy,Ruth,2,user,05.png,right,left,Someone is at the door!,____________,I'll go see who it is.,I'll|go|see|who|it|is.,1-3-41-a.mp3,1-3-41-b.mp3
st1_sec3_e0162a,83,ast1_sec3_r09,,Who's that guy over there?,"Oh, that's my cousin. He's nice!",あそこにいる人、誰？,あぁ、私のいとこだよ。優しいんだ！,guy,2,Who's that guy over there?,1-3-42,1-3-42,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Who's that guy over there?,Who's|that|guy|over|there?,1-3-42-a.mp3,1-3-42-b.mp3
st1_sec3_e0162b,84,ast1_sec3_r09,,Who's that guy over there?,"Oh, that's my cousin. He's nice!",あそこにいる人、誰？,あぁ、私のいとこだよ。優しいんだ！,guy,1,"Oh, that's my cousin. He's nice!",1-3-42,1-3-42,Ivy,Ruth,2,user,05.png,right,left,Who's that guy over there?,____________,"Oh, that's my cousin. He's nice!","Oh,|that's|my|cousin.|He's|nice!",1-3-42-a.mp3,1-3-42-b.mp3
st1_sec3_e0163a,85,ast1_sec3_r09,,This pizza is so large!,Yay! More for everyone!,このピザ、すごく大きい！,やった!みんなの分があるね！,large,2,This pizza is so large!,1-3-43,1-3-43,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This pizza is so large!,This|pizza|is|so|large!,1-3-43-a.mp3,1-3-43-b.mp3
st1_sec3_e0163b,86,ast1_sec3_r09,,This pizza is so large!,Yay! More for everyone!,このピザ、すごく大きい！,やった!みんなの分があるね！,large,1,Yay! More for everyone!,1-3-43,1-3-43,Ivy,Ruth,2,user,05.png,right,left,This pizza is so large!,____________,Yay! More for everyone!,Yay!|More|for|everyone!,1-3-43-a.mp3,1-3-43-b.mp3
st1_sec3_e0164a,87,ast1_sec3_r09,,Is anybody home?,"Yeah, I'm in the kitchen!",誰か家にいる？,うん、台所にいるよ！,anybody,2,Is anybody home?,1-3-44,1-3-44,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Is anybody home?,Is|anybody|home?,1-3-44-a.mp3,1-3-44-b.mp3
st1_sec3_e0164b,88,ast1_sec3_r09,,Is anybody home?,"Yeah, I'm in the kitchen!",誰か家にいる？,うん、台所にいるよ！,anybody,1,"Yeah, I'm in the kitchen!",1-3-44,1-3-44,Ivy,Ruth,2,user,05.png,right,left,Is anybody home?,____________,"Yeah, I'm in the kitchen!","Yeah,|I'm|in|the|kitchen!",1-3-44-a.mp3,1-3-44-b.mp3
st1_sec3_e0165a,89,ast1_sec3_r09,,Can you add some sugar to my tea?,"Sure, how many spoons?",お茶にお砂糖を足してくれる？,いいよ、スプーン何杯？,add,2,Can you add some sugar to my tea?,1-3-45,1-3-45,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you add some sugar to my tea?,Can|you|add|some|sugar|to|my|tea?,1-3-45-a.mp3,1-3-45-b.mp3
st1_sec3_e0165b,90,ast1_sec3_r09,,Can you add some sugar to my tea?,"Sure, how many spoons?",お茶にお砂糖を足してくれる？,いいよ、スプーン何杯？,add,1,"Sure, how many spoons?",1-3-45,1-3-45,Ivy,Ruth,2,user,05.png,right,left,Can you add some sugar to my tea?,____________,"Sure, how many spoons?","Sure,|how|many|spoons?",1-3-45-a.mp3,1-3-45-b.mp3
st1_sec3_e0166a,91,ast1_sec3_r10,,I can easily finish this puzzle!,"No way, it's so hard!",このパズル、簡単に終わらせられるよ！,えー、すごく難しいのに！,easily,2,I can easily finish this puzzle!,1-3-46,1-3-46,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I can easily finish this puzzle!,I|can|easily|finish|this|puzzle!,1-3-46-a.mp3,1-3-46-b.mp3
st1_sec3_e0166b,92,ast1_sec3_r10,,I can easily finish this puzzle!,"No way, it's so hard!",このパズル、簡単に終わらせられるよ！,えー、すごく難しいのに！,easily,1,"No way, it's so hard!",1-3-46,1-3-46,Ivy,Ruth,2,user,05.png,right,left,I can easily finish this puzzle!,____________,"No way, it's so hard!","No|way,|it's|so|hard!",1-3-46-a.mp3,1-3-46-b.mp3
st1_sec3_e0167a,93,ast1_sec3_r10,,I'll be ten years old next year.,Really? Me too!,来年で10歳になるんだ。,ほんと？私も！,year,2,I'll be ten years old next year.,1-3-47,1-3-47,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'll be ten years old next year.,I'll|be|ten|years|old|next|year.,1-3-47-a.mp3,1-3-47-b.mp3
st1_sec3_e0167b,94,ast1_sec3_r10,,I'll be ten years old next year.,Really? Me too!,来年で10歳になるんだ。,ほんと？私も！,year,1,Really? Me too!,1-3-47,1-3-47,Ivy,Ruth,2,user,05.png,right,left,I'll be ten years old next year.,____________,Really? Me too!,Really?|Me|too!,1-3-47-a.mp3,1-3-47-b.mp3
st1_sec3_e0168a,95,ast1_sec3_r10,,"Could you pass me the salt, please?","Sure, here you go!",お塩を取ってくれますか？,はい、どうぞ！,could,2,"Could you pass me the salt, please?",1-3-48,1-3-48,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Could you pass me the salt, please?","Could|you|pass|me|the|salt,|please?",1-3-48-a.mp3,1-3-48-b.mp3
st1_sec3_e0168b,96,ast1_sec3_r10,,"Could you pass me the salt, please?","Sure, here you go!",お塩を取ってくれますか？,はい、どうぞ！,could,1,"Sure, here you go!",1-3-48,1-3-48,Ivy,Ruth,2,user,05.png,right,left,"Could you pass me the salt, please?",____________,"Sure, here you go!","Sure,|here|you|go!",1-3-48-a.mp3,1-3-48-b.mp3
st1_sec3_e0169a,97,ast1_sec3_r10,,Don't forget to say goodbye to Grandma!,Bye Grandma! See you soon!,おばあちゃんにさよならを言うの忘れないでね！,バイバイ、おばあちゃん！またね！,goodbye,2,Don't forget to say goodbye to Grandma!,1-3-49,1-3-49,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't forget to say goodbye to Grandma!,Don't|forget|to|say|goodbye|to|Grandma!,1-3-49-a.mp3,1-3-49-b.mp3
st1_sec3_e0169b,98,ast1_sec3_r10,,Don't forget to say goodbye to Grandma!,Bye Grandma! See you soon!,おばあちゃんにさよならを言うの忘れないでね！,バイバイ、おばあちゃん！またね！,goodbye,1,Bye Grandma! See you soon!,1-3-49,1-3-49,Ivy,Ruth,2,user,05.png,right,left,Don't forget to say goodbye to Grandma!,____________,Bye Grandma! See you soon!,Bye|Grandma!|See|you|soon!,1-3-49-a.mp3,1-3-49-b.mp3
st1_sec3_e0170a,99,ast1_sec3_r10,,"Ouch, my whole body hurts after gym class!",Same! That coach is so tough.,いたた、体育のあと体じゅうが痛いよ！,同じ！あのコーチ厳しいよね。,body,2,"Ouch, my whole body hurts after gym class!",1-3-50,1-3-50,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Ouch, my whole body hurts after gym class!","Ouch,|my|whole|body|hurts|after|gym|class!",1-3-50-a.mp3,1-3-50-b.mp3
st1_sec3_e0170b,100,ast1_sec3_r10,,"Ouch, my whole body hurts after gym class!",Same! That coach is so tough.,いたた、体育のあと体じゅうが痛いよ！,同じ！あのコーチ厳しいよね。,body,1,Same! That coach is so tough.,1-3-50,1-3-50,Ivy,Ruth,2,user,05.png,right,left,"Ouch, my whole body hurts after gym class!",____________,Same! That coach is so tough.,Same!|That|coach|is|so|tough.,1-3-50-a.mp3,1-3-50-b.mp3
st1_sec3_e0171a,101,ast1_sec3_r11,,I don't care if I lose. I just want to have fun!,That's a great attitude!,負けても気にしないよ。ただ楽しみたいんだ！,いい考え方だね！,care,2,I don't care if I lose. I just want to have fun!,1-3-51,1-3-51,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I don't care if I lose. I just want to have fun!,I|don't|care|if|I|lose.|I|just|want|to|have|fun!,1-3-51-a.mp3,1-3-51-b.mp3
st1_sec3_e0171b,102,ast1_sec3_r11,,I don't care if I lose. I just want to have fun!,That's a great attitude!,負けても気にしないよ。ただ楽しみたいんだ！,いい考え方だね！,care,1,That's a great attitude!,1-3-51,1-3-51,Ivy,Ruth,2,user,05.png,right,left,I don't care if I lose. I just want to have fun!,____________,That's a great attitude!,That's|a|great|attitude!,1-3-51-a.mp3,1-3-51-b.mp3
st1_sec3_e0172a,103,ast1_sec3_r11,,Hey! Long time no see! How have you been?,Pretty good! How about you?,やあ！久しぶり！元気だった？,まあまあかな！そっちは？,How have you been?,2,Hey! Long time no see! How have you been?,1-3-52,1-3-52,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Hey! Long time no see! How have you been?,Hey!|Long|time|no|see!|How|have|you|been?,1-3-52-a.mp3,1-3-52-b.mp3
st1_sec3_e0172b,104,ast1_sec3_r11,,Hey! Long time no see! How have you been?,Pretty good! How about you?,やあ！久しぶり！元気だった？,まあまあかな！そっちは？,How have you been?,1,Pretty good! How about you?,1-3-52,1-3-52,Ivy,Ruth,2,user,05.png,right,left,Hey! Long time no see! How have you been?,____________,Pretty good! How about you?,Pretty|good!|How|about|you?,1-3-52-a.mp3,1-3-52-b.mp3
st1_sec3_e0173a,105,ast1_sec3_r11,,I want to visit the moon one day!,Cool! Maybe you'll be an astronaut!,いつか月に行きたいな！,いいね!宇宙飛行士になれるかもよ！,one,2,I want to visit the moon one day!,1-3-53,1-3-53,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I want to visit the moon one day!,I|want|to|visit|the|moon|one|day!,1-3-53-a.mp3,1-3-53-b.mp3
st1_sec3_e0173b,106,ast1_sec3_r11,,I want to visit the moon one day!,Cool! Maybe you'll be an astronaut!,いつか月に行きたいな！,いいね!宇宙飛行士になれるかもよ！,one,1,Cool! Maybe you'll be an astronaut!,1-3-53,1-3-53,Ivy,Ruth,2,user,05.png,right,left,I want to visit the moon one day!,____________,Cool! Maybe you'll be an astronaut!,Cool!|Maybe|you'll|be|an|astronaut!,1-3-53-a.mp3,1-3-53-b.mp3
st1_sec3_e0174a,107,ast1_sec3_r11,,Walk slowly! It's slippery here.,"Okay, I'll be careful.",ゆっくり歩いて！ここ滑りやすいよ。,うん、気をつける。,slowly,2,Walk slowly! It's slippery here.,1-3-54,1-3-54,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Walk slowly! It's slippery here.,Walk|slowly!|It's|slippery|here.,1-3-54-a.mp3,1-3-54-b.mp3
st1_sec3_e0174b,108,ast1_sec3_r11,,Walk slowly! It's slippery here.,"Okay, I'll be careful.",ゆっくり歩いて！ここ滑りやすいよ。,うん、気をつける。,slowly,1,"Okay, I'll be careful.",1-3-54,1-3-54,Ivy,Ruth,2,user,05.png,right,left,Walk slowly! It's slippery here.,____________,"Okay, I'll be careful.","Okay,|I'll|be|careful.",1-3-54-a.mp3,1-3-54-b.mp3
st1_sec3_e0175a,109,ast1_sec3_r11,,Want some more cake?,"No, thank you. I'm so full!",ケーキもっといる？,いえ、けっこうです。お腹いっぱい！,"No, thank you.",2,Want some more cake?,1-3-55,1-3-55,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Want some more cake?,Want|some|more|cake?,1-3-55-a.mp3,1-3-55-b.mp3
st1_sec3_e0175b,110,ast1_sec3_r11,,Want some more cake?,"No, thank you. I'm so full!",ケーキもっといる？,いえ、けっこうです。お腹いっぱい！,"No, thank you.",1,"No, thank you. I'm so full!",1-3-55,1-3-55,Ivy,Ruth,2,user,05.png,right,left,Want some more cake?,____________,"No, thank you. I'm so full!","No,|thank|you.|I'm|so|full!",1-3-55-a.mp3,1-3-55-b.mp3
st1_sec3_e0176a,111,ast1_sec3_r12,,I love drawing. I also like painting.,Cool! You should join the art club!,絵を描くのが大好き。塗るのも好きなんだ。,いいね！美術部に入りなよ！,also,2,I love drawing. I also like painting.,1-3-56,1-3-56,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I love drawing. I also like painting.,I|love|drawing.|I|also|like|painting.,1-3-56-a.mp3,1-3-56-b.mp3
st1_sec3_e0176b,112,ast1_sec3_r12,,I love drawing. I also like painting.,Cool! You should join the art club!,絵を描くのが大好き。塗るのも好きなんだ。,いいね！美術部に入りなよ！,also,1,Cool! You should join the art club!,1-3-56,1-3-56,Ivy,Ruth,2,user,05.png,right,left,I love drawing. I also like painting.,____________,Cool! You should join the art club!,Cool!|You|should|join|the|art|club!,1-3-56-a.mp3,1-3-56-b.mp3
st1_sec3_e0177a,113,ast1_sec3_r12,,My sister is going to get married next year!,"Wow, that's so exciting!",お姉ちゃんが来年結婚するんだ！,わぁ、楽しみだね！,get married,2,My sister is going to get married next year!,1-3-57,1-3-57,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My sister is going to get married next year!,My|sister|is|going|to|get|married|next|year!,1-3-57-a.mp3,1-3-57-b.mp3
st1_sec3_e0177b,114,ast1_sec3_r12,,My sister is going to get married next year!,"Wow, that's so exciting!",お姉ちゃんが来年結婚するんだ！,わぁ、楽しみだね！,get married,1,"Wow, that's so exciting!",1-3-57,1-3-57,Ivy,Ruth,2,user,05.png,right,left,My sister is going to get married next year!,____________,"Wow, that's so exciting!","Wow,|that's|so|exciting!",1-3-57-a.mp3,1-3-57-b.mp3
st1_sec3_e0178a,115,ast1_sec3_r12,,Should we continue the game tomorrow?,Yes! I want to win this time!,ゲームの続きは明日にする？,うん！今度こそ勝ちたい！,continue,2,Should we continue the game tomorrow?,1-3-58,1-3-58,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Should we continue the game tomorrow?,Should|we|continue|the|game|tomorrow?,1-3-58-a.mp3,1-3-58-b.mp3
st1_sec3_e0178b,116,ast1_sec3_r12,,Should we continue the game tomorrow?,Yes! I want to win this time!,ゲームの続きは明日にする？,うん！今度こそ勝ちたい！,continue,1,Yes! I want to win this time!,1-3-58,1-3-58,Ivy,Ruth,2,user,05.png,right,left,Should we continue the game tomorrow?,____________,Yes! I want to win this time!,Yes!|I|want|to|win|this|time!,1-3-58-a.mp3,1-3-58-b.mp3
st1_sec3_e0179a,117,ast1_sec3_r12,,Did you hear that sound?,Yeah! What was it?,あの音、聞こえた？,うん！何だろう？,hear,2,Did you hear that sound?,1-3-59,1-3-59,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Did you hear that sound?,Did|you|hear|that|sound?,1-3-59-a.mp3,1-3-59-b.mp3
st1_sec3_e0179b,118,ast1_sec3_r12,,Did you hear that sound?,Yeah! What was it?,あの音、聞こえた？,うん！何だろう？,hear,1,Yeah! What was it?,1-3-59,1-3-59,Ivy,Ruth,2,user,05.png,right,left,Did you hear that sound?,____________,Yeah! What was it?,Yeah!|What|was|it?,1-3-59-a.mp3,1-3-59-b.mp3
st1_sec3_e0180a,119,ast1_sec3_r12,,Eat vegetables! They keep you healthy.,"Okay, Mom. I'll finish my salad.",野菜を食べなさい!健康でいられるよ。,はーい、ママ。サラダ食べきるよ。,healthy,2,Eat vegetables! They keep you healthy.,1-3-60,1-3-60,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Eat vegetables! They keep you healthy.,Eat|vegetables!|They|keep|you|healthy.,1-3-60-a.mp3,1-3-60-b.mp3
st1_sec3_e0180b,120,ast1_sec3_r12,,Eat vegetables! They keep you healthy.,"Okay, Mom. I'll finish my salad.",野菜を食べなさい!健康でいられるよ。,はーい、ママ。サラダ食べきるよ。,healthy,1,"Okay, Mom. I'll finish my salad.",1-3-60,1-3-60,Ivy,Ruth,2,user,05.png,right,left,Eat vegetables! They keep you healthy.,____________,"Okay, Mom. I'll finish my salad.","Okay,|Mom.|I'll|finish|my|salad.",1-3-60-a.mp3,1-3-60-b.mp3
