question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec6_e0334a,67,ast1_sec6_r07,,Can I have a pencil?,Here you are. You can keep it!,鉛筆もらってもいい？,はい、どうぞ。あげるよ！,Here you are.,2,Can I have a pencil?,1-6-34,1-6-34,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can I have a pencil?,Can|I|have|a|pencil?,1-6-34-a.mp3,1-6-34-b.mp3
st1_sec6_e0334b,68,ast1_sec6_r07,,Can I have a pencil?,Here you are. You can keep it!,鉛筆もらってもいい？,はい、どうぞ。あげるよ！,Here you are.,1,Here you are. You can keep it!,1-6-34,1-6-34,Ivy,Ruth,2,user,05.png,right,left,Can I have a pencil?,____________,Here you are. You can keep it!,Here|you|are.|You|can|keep|it!,1-6-34-a.mp3,1-6-34-b.mp3
st1_sec6_e0335a,69,ast1_sec6_r07,,There's a long line at the ice cream shop!,"Aw, let's come back later.",アイス屋さん、すごく行列だよ！,あぁ、あとでまた来ようよ。,line,2,There's a long line at the ice cream shop!,1-6-35,1-6-35,Ivy,Ruth,1,user,05.png,right,left,____________,____________,There's a long line at the ice cream shop!,There's|a|long|line|at|the|ice|cream|shop!,1-6-35-a.mp3,1-6-35-b.mp3
st1_sec6_e0335b,70,ast1_sec6_r07,,There's a long line at the ice cream shop!,"Aw, let's come back later.",アイス屋さん、すごく行列だよ！,あぁ、あとでまた来ようよ。,line,1,"Aw, let's come back later.",1-6-35,1-6-35,Ivy,Ruth,2,user,05.png,right,left,There's a long line at the ice cream shop!,____________,"Aw, let's come back later.","Aw,|let's|come|back|later.",1-6-35-a.mp3,1-6-35-b.mp3
st1_sec6_e0336a,71,ast1_sec6_r08,,"At first, I was scared to ride the bike.",But now you're so good at it!,最初は自転車に乗るのが怖かったんだ。,でも今はすごく上手だね！,at first,2,"At first, I was scared to ride the bike.",1-6-36,1-6-36,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"At first, I was scared to ride the bike.","At|first,|I|was|scared|to|ride|the|bike.",1-6-36-a.mp3,1-6-36-b.mp3
st1_sec6_e0336b,72,ast1_sec6_r08,,"At first, I was scared to ride the bike.",But now you're so good at it!,最初は自転車に乗るのが怖かったんだ。,でも今はすごく上手だね！,at first,1,But now you're so good at it!,1-6-36,1-6-36,Ivy,Ruth,2,user,05.png,right,left,"At first, I was scared to ride the bike.",____________,But now you're so good at it!,But|now|you're|so|good|at|it!,1-6-36-a.mp3,1-6-36-b.mp3
st1_sec6_e0337a,73,ast1_sec6_r08,,I'm not sure if I should try out for the team...,Go for it! You can do it!,チームの入団テスト受けようか迷ってて…,やってみなよ!きみならできる！,go for it,2,I'm not sure if I should try out for the team...,1-6-37,1-6-37,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm not sure if I should try out for the team...,I'm|not|sure|if|I|should|try|out|for|the|team...,1-6-37-a.mp3,1-6-37-b.mp3
st1_sec6_e0337b,74,ast1_sec6_r08,,I'm not sure if I should try out for the team...,Go for it! You can do it!,チームの入団テスト受けようか迷ってて…,やってみなよ!きみならできる！,go for it,1,Go for it! You can do it!,1-6-37,1-6-37,Ivy,Ruth,2,user,05.png,right,left,I'm not sure if I should try out for the team...,____________,Go for it! You can do it!,Go|for|it!|You|can|do|it!,1-6-37-a.mp3,1-6-37-b.mp3
st1_sec6_e0338a,75,ast1_sec6_r08,,What's the difference between these two pens?,This one writes thicker. Try them both!,この2本のペン、何が違うの？,こっちのほうが太く書けるよ。両方試してみて！,difference,2,What's the difference between these two pens?,1-6-38,1-6-38,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What's the difference between these two pens?,What's|the|difference|between|these|two|pens?,1-6-38-a.mp3,1-6-38-b.mp3
st1_sec6_e0338b,76,ast1_sec6_r08,,What's the difference between these two pens?,This one writes thicker. Try them both!,この2本のペン、何が違うの？,こっちのほうが太く書けるよ。両方試してみて！,difference,1,This one writes thicker. Try them both!,1-6-38,1-6-38,Ivy,Ruth,2,user,05.png,right,left,What's the difference between these two pens?,____________,This one writes thicker. Try them both!,This|one|writes|thicker.|Try|them|both!,1-6-38-a.mp3,1-6-38-b.mp3
st1_sec6_e0339a,77,ast1_sec6_r08,,I'm ready to start! Where should I begin?,Let's clean up the toys first.,始める準備できた!どこから始めればいい？,まずおもちゃを片付けようか。,ready to,2,I'm ready to start! Where should I begin?,1-6-39,1-6-39,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm ready to start! Where should I begin?,I'm|ready|to|start!|Where|should|I|begin?,1-6-39-a.mp3,1-6-39-b.mp3
st1_sec6_e0339b,78,ast1_sec6_r08,,I'm ready to start! Where should I begin?,Let's clean up the toys first.,始める準備できた!どこから始めればいい？,まずおもちゃを片付けようか。,ready to,1,Let's clean up the toys first.,1-6-39,1-6-39,Ivy,Ruth,2,user,05.png,right,left,I'm ready to start! Where should I begin?,____________,Let's clean up the toys first.,Let's|clean|up|the|toys|first.,1-6-39-a.mp3,1-6-39-b.mp3
st1_sec6_e0340a,79,ast1_sec6_r08,,I'm so glad you came to my party!,Me too! It was so much fun!,パーティーに来てくれてすごくうれしい！,私も!すごく楽しかった！,glad,2,I'm so glad you came to my party!,1-6-40,1-6-40,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm so glad you came to my party!,I'm|so|glad|you|came|to|my|party!,1-6-40-a.mp3,1-6-40-b.mp3
st1_sec6_e0340b,80,ast1_sec6_r08,,I'm so glad you came to my party!,Me too! It was so much fun!,パーティーに来てくれてすごくうれしい！,私も!すごく楽しかった！,glad,1,Me too! It was so much fun!,1-6-40,1-6-40,Ivy,Ruth,2,user,05.png,right,left,I'm so glad you came to my party!,____________,Me too! It was so much fun!,Me|too!|It|was|so|much|fun!,1-6-40-a.mp3,1-6-40-b.mp3
st1_sec6_e0341a,81,ast1_sec6_r09,,The air smells so fresh after the rain!,"Yeah, let's go outside and play!",雨のあとの空気、すごく気持ちいい！,うん、外に出て遊ぼうよ！,air,2,The air smells so fresh after the rain!,1-6-41,1-6-41,Ivy,Ruth,1,user,05.png,right,left,____________,____________,The air smells so fresh after the rain!,The|air|smells|so|fresh|after|the|rain!,1-6-41-a.mp3,1-6-41-b.mp3
st1_sec6_e0341b,82,ast1_sec6_r09,,The air smells so fresh after the rain!,"Yeah, let's go outside and play!",雨のあとの空気、すごく気持ちいい！,うん、外に出て遊ぼうよ！,air,1,"Yeah, let's go outside and play!",1-6-41,1-6-41,Ivy,Ruth,2,user,05.png,right,left,The air smells so fresh after the rain!,____________,"Yeah, let's go outside and play!","Yeah,|let's|go|outside|and|play!",1-6-41-a.mp3,1-6-41-b.mp3
st1_sec6_e0342a,83,ast1_sec6_r09,,Stand in front of the camera!,Okay! Should I smile?,カメラの前に立って！,うん!笑ったほうがいい？,in front of,2,Stand in front of the camera!,1-6-42,1-6-42,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Stand in front of the camera!,Stand|in|front|of|the|camera!,1-6-42-a.mp3,1-6-42-b.mp3
st1_sec6_e0342b,84,ast1_sec6_r09,,Stand in front of the camera!,Okay! Should I smile?,カメラの前に立って！,うん!笑ったほうがいい？,in front of,1,Okay! Should I smile?,1-6-42,1-6-42,Ivy,Ruth,2,user,05.png,right,left,Stand in front of the camera!,____________,Okay! Should I smile?,Okay!|Should|I|smile?,1-6-42-a.mp3,1-6-42-b.mp3
st1_sec6_e0343a,85,ast1_sec6_r09,,Stop trying to copy my drawing!,Sorry! I just like your style.,私の絵をまねしないでよ！,ごめん!きみの絵が好きでつい。,copy,2,Stop trying to copy my drawing!,1-6-43,1-6-43,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Stop trying to copy my drawing!,Stop|trying|to|copy|my|drawing!,1-6-43-a.mp3,1-6-43-b.mp3
st1_sec6_e0343b,86,ast1_sec6_r09,,Stop trying to copy my drawing!,Sorry! I just like your style.,私の絵をまねしないでよ！,ごめん!きみの絵が好きでつい。,copy,1,Sorry! I just like your style.,1-6-43,1-6-43,Ivy,Ruth,2,user,05.png,right,left,Stop trying to copy my drawing!,____________,Sorry! I just like your style.,Sorry!|I|just|like|your|style.,1-6-43-a.mp3,1-6-43-b.mp3
st1_sec6_e0344a,87,ast1_sec6_r09,,Stop being a kid and clean your room!,"Aw, but I am a kid!",子どもみたいなこと言ってないで部屋を片付けなさい！,えー、だって子どもだもん！,kid,2,Stop being a kid and clean your room!,1-6-44,1-6-44,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Stop being a kid and clean your room!,Stop|being|a|kid|and|clean|your|room!,1-6-44-a.mp3,1-6-44-b.mp3
st1_sec6_e0344b,88,ast1_sec6_r09,,Stop being a kid and clean your room!,"Aw, but I am a kid!",子どもみたいなこと言ってないで部屋を片付けなさい！,えー、だって子どもだもん！,kid,1,"Aw, but I am a kid!",1-6-44,1-6-44,Ivy,Ruth,2,user,05.png,right,left,Stop being a kid and clean your room!,____________,"Aw, but I am a kid!","Aw,|but|I|am|a|kid!",1-6-44-a.mp3,1-6-44-b.mp3
st1_sec6_e0345a,89,ast1_sec6_r09,,"Yay, school is over! Let's play!",I'll race you to the playground!,やった、学校終わり!遊ぼう！,遊び場まで競争だ！,over,2,"Yay, school is over! Let's play!",1-6-45,1-6-45,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Yay, school is over! Let's play!","Yay,|school|is|over!|Let's|play!",1-6-45-a.mp3,1-6-45-b.mp3
st1_sec6_e0345b,90,ast1_sec6_r09,,"Yay, school is over! Let's play!",I'll race you to the playground!,やった、学校終わり!遊ぼう！,遊び場まで競争だ！,over,1,I'll race you to the playground!,1-6-45,1-6-45,Ivy,Ruth,2,user,05.png,right,left,"Yay, school is over! Let's play!",____________,I'll race you to the playground!,I'll|race|you|to|the|playground!,1-6-45-a.mp3,1-6-45-b.mp3
st1_sec6_e0346a,91,ast1_sec6_r10,,Want to come over and play games?,Sounds great! I'll be there soon!,うちに来てゲームしない？,いいね!すぐ行くよ！,soon,2,Want to come over and play games?,1-6-46,1-6-46,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Want to come over and play games?,Want|to|come|over|and|play|games?,1-6-46-a.mp3,1-6-46-b.mp3
st1_sec6_e0346b,92,ast1_sec6_r10,,Want to come over and play games?,Sounds great! I'll be there soon!,うちに来てゲームしない？,いいね!すぐ行くよ！,soon,1,Sounds great! I'll be there soon!,1-6-46,1-6-46,Ivy,Ruth,2,user,05.png,right,left,Want to come over and play games?,____________,Sounds great! I'll be there soon!,Sounds|great!|I'll|be|there|soon!,1-6-46-a.mp3,1-6-46-b.mp3
st1_sec6_e0347a,93,ast1_sec6_r10,,Don't break my new toy!,"Sorry, I didn't mean to. I'll be careful.",私の新しいおもちゃを壊さないで！,ごめん、わざとじゃないんだ。気をつけるよ。,break,2,Don't break my new toy!,1-6-47,1-6-47,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't break my new toy!,Don't|break|my|new|toy!,1-6-47-a.mp3,1-6-47-b.mp3
st1_sec6_e0347b,94,ast1_sec6_r10,,Don't break my new toy!,"Sorry, I didn't mean to. I'll be careful.",私の新しいおもちゃを壊さないで！,ごめん、わざとじゃないんだ。気をつけるよ。,break,1,"Sorry, I didn't mean to. I'll be careful.",1-6-47,1-6-47,Ivy,Ruth,2,user,05.png,right,left,Don't break my new toy!,____________,"Sorry, I didn't mean to. I'll be careful.","Sorry,|I|didn't|mean|to.|I'll|be|careful.",1-6-47-a.mp3,1-6-47-b.mp3
st1_sec6_e0348a,95,ast1_sec6_r10,,Be careful! The floor is wet!,Thanks for telling me!,気をつけて!床が濡れてるよ！,教えてくれてありがとう！,careful,2,Be careful! The floor is wet!,1-6-48,1-6-48,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Be careful! The floor is wet!,Be|careful!|The|floor|is|wet!,1-6-48-a.mp3,1-6-48-b.mp3
st1_sec6_e0348b,96,ast1_sec6_r10,,Be careful! The floor is wet!,Thanks for telling me!,気をつけて!床が濡れてるよ！,教えてくれてありがとう！,careful,1,Thanks for telling me!,1-6-48,1-6-48,Ivy,Ruth,2,user,05.png,right,left,Be careful! The floor is wet!,____________,Thanks for telling me!,Thanks|for|telling|me!,1-6-48-a.mp3,1-6-48-b.mp3
st1_sec6_e0349a,97,ast1_sec6_r10,,Did you eat all the cookies?,"Sorry, they were so good!",クッキー全部食べちゃったの？,ごめん、おいしすぎて！,eat all,2,Did you eat all the cookies?,1-6-49,1-6-49,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Did you eat all the cookies?,Did|you|eat|all|the|cookies?,1-6-49-a.mp3,1-6-49-b.mp3
st1_sec6_e0349b,98,ast1_sec6_r10,,Did you eat all the cookies?,"Sorry, they were so good!",クッキー全部食べちゃったの？,ごめん、おいしすぎて！,eat all,1,"Sorry, they were so good!",1-6-49,1-6-49,Ivy,Ruth,2,user,05.png,right,left,Did you eat all the cookies?,____________,"Sorry, they were so good!","Sorry,|they|were|so|good!",1-6-49-a.mp3,1-6-49-b.mp3
st1_sec6_e0350a,99,ast1_sec6_r10,,The beauty of this park makes me so happy.,I know! Let's come here every weekend!,この公園の美しさを見ると幸せになるよ。,わかる!毎週末ここに来ようよ！,beauty,2,The beauty of this park makes me so happy.,1-6-50,1-6-50,Ivy,Ruth,1,user,05.png,right,left,____________,____________,The beauty of this park makes me so happy.,The|beauty|of|this|park|makes|me|so|happy.,1-6-50-a.mp3,1-6-50-b.mp3
st1_sec6_e0350b,100,ast1_sec6_r10,,The beauty of this park makes me so happy.,I know! Let's come here every weekend!,この公園の美しさを見ると幸せになるよ。,わかる!毎週末ここに来ようよ！,beauty,1,I know! Let's come here every weekend!,1-6-50,1-6-50,Ivy,Ruth,2,user,05.png,right,left,The beauty of this park makes me so happy.,____________,I know! Let's come here every weekend!,I|know!|Let's|come|here|every|weekend!,1-6-50-a.mp3,1-6-50-b.mp3
st1_sec6_e0351a,101,ast1_sec6_r11,,Are you interested in dinosaurs?,Yes! I want to be a scientist when I grow up!,恐竜に興味ある？,うん!大きくなったら科学者になりたいんだ！,interested in,2,Are you interested in dinosaurs?,1-6-51,1-6-51,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Are you interested in dinosaurs?,Are|you|interested|in|dinosaurs?,1-6-51-a.mp3,1-6-51-b.mp3
st1_sec6_e0351b,102,ast1_sec6_r11,,Are you interested in dinosaurs?,Yes! I want to be a scientist when I grow up!,恐竜に興味ある？,うん!大きくなったら科学者になりたいんだ！,interested in,1,Yes! I want to be a scientist when I grow up!,1-6-51,1-6-51,Ivy,Ruth,2,user,05.png,right,left,Are you interested in dinosaurs?,____________,Yes! I want to be a scientist when I grow up!,Yes!|I|want|to|be|a|scientist|when|I|grow|up!,1-6-51-a.mp3,1-6-51-b.mp3
st1_sec6_e0352a,103,ast1_sec6_r11,,Pull harder! The door is stuck!,I'm trying! It won't open!,もっと強く引っ張って!ドアが動かないんだ！,やってるよ!開かない！,pull,2,Pull harder! The door is stuck!,1-6-52,1-6-52,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Pull harder! The door is stuck!,Pull|harder!|The|door|is|stuck!,1-6-52-a.mp3,1-6-52-b.mp3
st1_sec6_e0352b,104,ast1_sec6_r11,,Pull harder! The door is stuck!,I'm trying! It won't open!,もっと強く引っ張って!ドアが動かないんだ！,やってるよ!開かない！,pull,1,I'm trying! It won't open!,1-6-52,1-6-52,Ivy,Ruth,2,user,05.png,right,left,Pull harder! The door is stuck!,____________,I'm trying! It won't open!,I'm|trying!|It|won't|open!,1-6-52-a.mp3,1-6-52-b.mp3
st1_sec6_e0353a,105,ast1_sec6_r11,,Look at this beautiful flower!,"Wow, it's so pretty! Can I smell it?",このきれいな花を見て！,わぁ、すてき!匂いかいでもいい？,beautiful,2,Look at this beautiful flower!,1-6-53,1-6-53,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Look at this beautiful flower!,Look|at|this|beautiful|flower!,1-6-53-a.mp3,1-6-53-b.mp3
st1_sec6_e0353b,106,ast1_sec6_r11,,Look at this beautiful flower!,"Wow, it's so pretty! Can I smell it?",このきれいな花を見て！,わぁ、すてき!匂いかいでもいい？,beautiful,1,"Wow, it's so pretty! Can I smell it?",1-6-53,1-6-53,Ivy,Ruth,2,user,05.png,right,left,Look at this beautiful flower!,____________,"Wow, it's so pretty! Can I smell it?","Wow,|it's|so|pretty!|Can|I|smell|it?",1-6-53-a.mp3,1-6-53-b.mp3
st1_sec6_e0354a,107,ast1_sec6_r11,,I usually read books in the evening.,That's a great habit!,私はたいてい夜に本を読むんだ。,いい習慣だね！,in the evening,2,I usually read books in the evening.,1-6-54,1-6-54,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I usually read books in the evening.,I|usually|read|books|in|the|evening.,1-6-54-a.mp3,1-6-54-b.mp3
st1_sec6_e0354b,108,ast1_sec6_r11,,I usually read books in the evening.,That's a great habit!,私はたいてい夜に本を読むんだ。,いい習慣だね！,in the evening,1,That's a great habit!,1-6-54,1-6-54,Ivy,Ruth,2,user,05.png,right,left,I usually read books in the evening.,____________,That's a great habit!,That's|a|great|habit!,1-6-54-a.mp3,1-6-54-b.mp3
st1_sec6_e0355a,109,ast1_sec6_r11,,"Sorry, I'm too tired to play today.",I understand. Maybe tomorrow!,ごめん、今日は疲れすぎて遊べないんだ。,わかった。じゃあ明日ね！,I understand.,2,"Sorry, I'm too tired to play today.",1-6-55,1-6-55,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Sorry, I'm too tired to play today.","Sorry,|I'm|too|tired|to|play|today.",1-6-55-a.mp3,1-6-55-b.mp3
st1_sec6_e0355b,110,ast1_sec6_r11,,"Sorry, I'm too tired to play today.",I understand. Maybe tomorrow!,ごめん、今日は疲れすぎて遊べないんだ。,わかった。じゃあ明日ね！,I understand.,1,I understand. Maybe tomorrow!,1-6-55,1-6-55,Ivy,Ruth,2,user,05.png,right,left,"Sorry, I'm too tired to play today.",____________,I understand. Maybe tomorrow!,I|understand.|Maybe|tomorrow!,1-6-55-a.mp3,1-6-55-b.mp3
st1_sec6_e0356a,111,ast1_sec6_r12,,Can we talk for a minute?,"Sure, what's up?",ちょっと話せる？,いいよ、どうしたの？,talk,2,Can we talk for a minute?,1-6-56,1-6-56,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can we talk for a minute?,Can|we|talk|for|a|minute?,1-6-56-a.mp3,1-6-56-b.mp3
st1_sec6_e0356b,112,ast1_sec6_r12,,Can we talk for a minute?,"Sure, what's up?",ちょっと話せる？,いいよ、どうしたの？,talk,1,"Sure, what's up?",1-6-56,1-6-56,Ivy,Ruth,2,user,05.png,right,left,Can we talk for a minute?,____________,"Sure, what's up?","Sure,|what's|up?",1-6-56-a.mp3,1-6-56-b.mp3
st1_sec6_e0357a,113,ast1_sec6_r12,,We went to Hawaii last year.,"Wow, that sounds amazing!",去年ハワイに行ったんだ。,わぁ、最高そう！,last year,2,We went to Hawaii last year.,1-6-57,1-6-57,Ivy,Ruth,1,user,05.png,right,left,____________,____________,We went to Hawaii last year.,We|went|to|Hawaii|last|year.,1-6-57-a.mp3,1-6-57-b.mp3
st1_sec6_e0357b,114,ast1_sec6_r12,,We went to Hawaii last year.,"Wow, that sounds amazing!",去年ハワイに行ったんだ。,わぁ、最高そう！,last year,1,"Wow, that sounds amazing!",1-6-57,1-6-57,Ivy,Ruth,2,user,05.png,right,left,We went to Hawaii last year.,____________,"Wow, that sounds amazing!","Wow,|that|sounds|amazing!",1-6-57-a.mp3,1-6-57-b.mp3
st1_sec6_e0358a,115,ast1_sec6_r12,,I'm so happy to see you again!,Me too! It's been forever!,また会えてすごくうれしい！,私も!すごく久しぶりだね！,happy to,2,I'm so happy to see you again!,1-6-58,1-6-58,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm so happy to see you again!,I'm|so|happy|to|see|you|again!,1-6-58-a.mp3,1-6-58-b.mp3
st1_sec6_e0358b,116,ast1_sec6_r12,,I'm so happy to see you again!,Me too! It's been forever!,また会えてすごくうれしい！,私も!すごく久しぶりだね！,happy to,1,Me too! It's been forever!,1-6-58,1-6-58,Ivy,Ruth,2,user,05.png,right,left,I'm so happy to see you again!,____________,Me too! It's been forever!,Me|too!|It's|been|forever!,1-6-58-a.mp3,1-6-58-b.mp3
st1_sec6_e0359a,117,ast1_sec6_r12,,"I thought this was easy, but actually it's really hard.",Don't give up! I'll help you.,簡単だと思ったけど、実はすごく難しいんだ。,あきらめないで!手伝ってあげる。,actually,2,"I thought this was easy, but actually it's really hard.",1-6-59,1-6-59,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"I thought this was easy, but actually it's really hard.","I|thought|this|was|easy,|but|actually|it's|really|hard.",1-6-59-a.mp3,1-6-59-b.mp3
st1_sec6_e0359b,118,ast1_sec6_r12,,"I thought this was easy, but actually it's really hard.",Don't give up! I'll help you.,簡単だと思ったけど、実はすごく難しいんだ。,あきらめないで!手伝ってあげる。,actually,1,Don't give up! I'll help you.,1-6-59,1-6-59,Ivy,Ruth,2,user,05.png,right,left,"I thought this was easy, but actually it's really hard.",____________,Don't give up! I'll help you.,Don't|give|up!|I'll|help|you.,1-6-59-a.mp3,1-6-59-b.mp3
st1_sec6_e0360a,119,ast1_sec6_r12,,Sometimes I wish I could fly.,Me too! That would be so cool.,たまに空を飛べたらなって思うんだ。,私も!すごくかっこいいよね。,sometimes,2,Sometimes I wish I could fly.,1-6-60,1-6-60,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Sometimes I wish I could fly.,Sometimes|I|wish|I|could|fly.,1-6-60-a.mp3,1-6-60-b.mp3
st1_sec6_e0360b,120,ast1_sec6_r12,,Sometimes I wish I could fly.,Me too! That would be so cool.,たまに空を飛べたらなって思うんだ。,私も!すごくかっこいいよね。,sometimes,1,Me too! That would be so cool.,1-6-60,1-6-60,Ivy,Ruth,2,user,05.png,right,left,Sometimes I wish I could fly.,____________,Me too! That would be so cool.,Me|too!|That|would|be|so|cool.,1-6-60-a.mp3,1-6-60-b.mp3
