question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec7_e0396b,72,ast1_sec7_r08,,My sister is getting married!,"Wow, congratulations!",お姉ちゃんが結婚するの！,わぁ、おめでとう！,married,1,"Wow, congratulations!",1-7-36,1-7-36,Ivy,Ruth,2,user,05.png,right,left,My sister is getting married!,____________,"Wow, congratulations!","Wow,|congratulations!",1-7-36-a.mp3,1-7-36-b.mp3
st1_sec7_e0397a,73,ast1_sec7_r08,,Let's walk to school together!,Okay! Wait for me!,一緒に歩いて学校行こうよ！,うん！待ってて！,walk,2,Let's walk to school together!,1-7-37,1-7-37,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's walk to school together!,Let's|walk|to|school|together!,1-7-37-a.mp3,1-7-37-b.mp3
st1_sec7_e0397b,74,ast1_sec7_r08,,Let's walk to school together!,Okay! Wait for me!,一緒に歩いて学校行こうよ！,うん！待ってて！,walk,1,Okay! Wait for me!,1-7-37,1-7-37,Ivy,Ruth,2,user,05.png,right,left,Let's walk to school together!,____________,Okay! Wait for me!,Okay!|Wait|for|me!,1-7-37-a.mp3,1-7-37-b.mp3
st1_sec7_e0398a,75,ast1_sec7_r08,,I have a problem with my computer.,Let me take a look.,パソコンの調子が悪いんだ。,ちょっと見せて。,problem,2,I have a problem with my computer.,1-7-38,1-7-38,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I have a problem with my computer.,I|have|a|problem|with|my|computer.,1-7-38-a.mp3,1-7-38-b.mp3
st1_sec7_e0398b,76,ast1_sec7_r08,,I have a problem with my computer.,Let me take a look.,パソコンの調子が悪いんだ。,ちょっと見せて。,problem,1,Let me take a look.,1-7-38,1-7-38,Ivy,Ruth,2,user,05.png,right,left,I have a problem with my computer.,____________,Let me take a look.,Let|me|take|a|look.,1-7-38-a.mp3,1-7-38-b.mp3
st1_sec7_e0399a,77,ast1_sec7_r08,,I wish I could fly!,Me too! That would be so fun!,空を飛べたらいいのに！,私も！すごく楽しそう！,wish,2,I wish I could fly!,1-7-39,1-7-39,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I wish I could fly!,I|wish|I|could|fly!,1-7-39-a.mp3,1-7-39-b.mp3
st1_sec7_e0399b,78,ast1_sec7_r08,,I wish I could fly!,Me too! That would be so fun!,空を飛べたらいいのに！,私も！すごく楽しそう！,wish,1,Me too! That would be so fun!,1-7-39,1-7-39,Ivy,Ruth,2,user,05.png,right,left,I wish I could fly!,____________,Me too! That would be so fun!,Me|too!|That|would|be|so|fun!,1-7-39-a.mp3,1-7-39-b.mp3
st1_sec7_e0400a,79,ast1_sec7_r08,,I can't find my key!,Did you check your bag?,鍵が見つからない！,バッグの中見た？,key,2,I can't find my key!,1-7-40,1-7-40,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I can't find my key!,I|can't|find|my|key!,1-7-40-a.mp3,1-7-40-b.mp3
st1_sec7_e0400b,80,ast1_sec7_r08,,I can't find my key!,Did you check your bag?,鍵が見つからない！,バッグの中見た？,key,1,Did you check your bag?,1-7-40,1-7-40,Ivy,Ruth,2,user,05.png,right,left,I can't find my key!,____________,Did you check your bag?,Did|you|check|your|bag?,1-7-40-a.mp3,1-7-40-b.mp3
st1_sec7_e0401a,81,ast1_sec7_r09,,Today is a special day!,Oh? What's happening?,今日は特別な日なんだ！,え？何があるの？,special,2,Today is a special day!,1-7-41,1-7-41,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Today is a special day!,Today|is|a|special|day!,1-7-41-a.mp3,1-7-41-b.mp3
st1_sec7_e0401b,82,ast1_sec7_r09,,Today is a special day!,Oh? What's happening?,今日は特別な日なんだ！,え？何があるの？,special,1,Oh? What's happening?,1-7-41,1-7-41,Ivy,Ruth,2,user,05.png,right,left,Today is a special day!,____________,Oh? What's happening?,Oh?|What's|happening?,1-7-41-a.mp3,1-7-41-b.mp3
st1_sec7_e0402a,83,ast1_sec7_r09,,Don't forget to wash your hands!,"Okay, Mom! I will.",手を洗うのを忘れないでね！,わかった、ママ！洗うよ。,wash,2,Don't forget to wash your hands!,1-7-42,1-7-42,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't forget to wash your hands!,Don't|forget|to|wash|your|hands!,1-7-42-a.mp3,1-7-42-b.mp3
st1_sec7_e0402b,84,ast1_sec7_r09,,Don't forget to wash your hands!,"Okay, Mom! I will.",手を洗うのを忘れないでね！,わかった、ママ！洗うよ。,wash,1,"Okay, Mom! I will.",1-7-42,1-7-42,Ivy,Ruth,2,user,05.png,right,left,Don't forget to wash your hands!,____________,"Okay, Mom! I will.","Okay,|Mom!|I|will.",1-7-42-a.mp3,1-7-42-b.mp3
st1_sec7_e0403a,85,ast1_sec7_r09,,Do they sell ice cream here?,Yes! Let's get some!,ここってアイス売ってる？,うん！買おうよ！,sell,2,Do they sell ice cream here?,1-7-43,1-7-43,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Do they sell ice cream here?,Do|they|sell|ice|cream|here?,1-7-43-a.mp3,1-7-43-b.mp3
st1_sec7_e0403b,86,ast1_sec7_r09,,Do they sell ice cream here?,Yes! Let's get some!,ここってアイス売ってる？,うん！買おうよ！,sell,1,Yes! Let's get some!,1-7-43,1-7-43,Ivy,Ruth,2,user,05.png,right,left,Do they sell ice cream here?,____________,Yes! Let's get some!,Yes!|Let's|get|some!,1-7-43-a.mp3,1-7-43-b.mp3
st1_sec7_e0404a,87,ast1_sec7_r09,,I just finished my homework!,Great! Now let's play!,ちょうど宿題が終わったとこ！,やったね！じゃあ遊ぼう！,just,2,I just finished my homework!,1-7-44,1-7-44,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I just finished my homework!,I|just|finished|my|homework!,1-7-44-a.mp3,1-7-44-b.mp3
st1_sec7_e0404b,88,ast1_sec7_r09,,I just finished my homework!,Great! Now let's play!,ちょうど宿題が終わったとこ！,やったね！じゃあ遊ぼう！,just,1,Great! Now let's play!,1-7-44,1-7-44,Ivy,Ruth,2,user,05.png,right,left,I just finished my homework!,____________,Great! Now let's play!,Great!|Now|let's|play!,1-7-44-a.mp3,1-7-44-b.mp3
st1_sec7_e0405a,89,ast1_sec7_r09,,What's that sound?,I think it's the rain.,あの音、何だろう？,雨の音じゃないかな。,sound,2,What's that sound?,1-7-45,1-7-45,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What's that sound?,What's|that|sound?,1-7-45-a.mp3,1-7-45-b.mp3
st1_sec7_e0405b,90,ast1_sec7_r09,,What's that sound?,I think it's the rain.,あの音、何だろう？,雨の音じゃないかな。,sound,1,I think it's the rain.,1-7-45,1-7-45,Ivy,Ruth,2,user,05.png,right,left,What's that sound?,____________,I think it's the rain.,I|think|it's|the|rain.,1-7-45-a.mp3,1-7-45-b.mp3
st1_sec7_e0406a,91,ast1_sec7_r10,,I hope you feel better soon!,Thanks! I think I do already.,早く元気になるといいね！,ありがとう！もうけっこう良くなってきたよ。,hope,2,I hope you feel better soon!,1-7-46,1-7-46,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I hope you feel better soon!,I|hope|you|feel|better|soon!,1-7-46-a.mp3,1-7-46-b.mp3
st1_sec7_e0406b,92,ast1_sec7_r10,,I hope you feel better soon!,Thanks! I think I do already.,早く元気になるといいね！,ありがとう！もうけっこう良くなってきたよ。,hope,1,Thanks! I think I do already.,1-7-46,1-7-46,Ivy,Ruth,2,user,05.png,right,left,I hope you feel better soon!,____________,Thanks! I think I do already.,Thanks!|I|think|I|do|already.,1-7-46-a.mp3,1-7-46-b.mp3
st1_sec7_e0407a,93,ast1_sec7_r10,,Can you tell me a secret?,"Okay, but don't tell anyone!",秘密を教えてくれる？,いいよ、でも誰にも言わないでね！,tell,2,Can you tell me a secret?,1-7-47,1-7-47,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can you tell me a secret?,Can|you|tell|me|a|secret?,1-7-47-a.mp3,1-7-47-b.mp3
st1_sec7_e0407b,94,ast1_sec7_r10,,Can you tell me a secret?,"Okay, but don't tell anyone!",秘密を教えてくれる？,いいよ、でも誰にも言わないでね！,tell,1,"Okay, but don't tell anyone!",1-7-47,1-7-47,Ivy,Ruth,2,user,05.png,right,left,Can you tell me a secret?,____________,"Okay, but don't tell anyone!","Okay,|but|don't|tell|anyone!",1-7-47-a.mp3,1-7-47-b.mp3
st1_sec7_e0408a,95,ast1_sec7_r10,,This is my favorite place!,"Wow, it's so quiet and pretty.",ここが私のお気に入りの場所なの！,わぁ、すごく静かできれいだね。,place,2,This is my favorite place!,1-7-48,1-7-48,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This is my favorite place!,This|is|my|favorite|place!,1-7-48-a.mp3,1-7-48-b.mp3
st1_sec7_e0408b,96,ast1_sec7_r10,,This is my favorite place!,"Wow, it's so quiet and pretty.",ここが私のお気に入りの場所なの！,わぁ、すごく静かできれいだね。,place,1,"Wow, it's so quiet and pretty.",1-7-48,1-7-48,Ivy,Ruth,2,user,05.png,right,left,This is my favorite place!,____________,"Wow, it's so quiet and pretty.","Wow,|it's|so|quiet|and|pretty.",1-7-48-a.mp3,1-7-48-b.mp3
st1_sec7_e0409a,97,ast1_sec7_r10,,Can I join your team?,Of course! We need one more player!,あなたのチームに入ってもいい？,もちろん！あと一人ほしかったんだ！,join,2,Can I join your team?,1-7-49,1-7-49,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Can I join your team?,Can|I|join|your|team?,1-7-49-a.mp3,1-7-49-b.mp3
st1_sec7_e0409b,98,ast1_sec7_r10,,Can I join your team?,Of course! We need one more player!,あなたのチームに入ってもいい？,もちろん！あと一人ほしかったんだ！,join,1,Of course! We need one more player!,1-7-49,1-7-49,Ivy,Ruth,2,user,05.png,right,left,Can I join your team?,____________,Of course! We need one more player!,Of|course!|We|need|one|more|player!,1-7-49-a.mp3,1-7-49-b.mp3
st1_sec7_e0410a,99,ast1_sec7_r10,,This shirt is too small for me.,Let's get a bigger one!,このシャツ、私には小さすぎる。,じゃあもっと大きいの買おう！,small,2,This shirt is too small for me.,1-7-50,1-7-50,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This shirt is too small for me.,This|shirt|is|too|small|for|me.,1-7-50-a.mp3,1-7-50-b.mp3
st1_sec7_e0410b,100,ast1_sec7_r10,,This shirt is too small for me.,Let's get a bigger one!,このシャツ、私には小さすぎる。,じゃあもっと大きいの買おう！,small,1,Let's get a bigger one!,1-7-50,1-7-50,Ivy,Ruth,2,user,05.png,right,left,This shirt is too small for me.,____________,Let's get a bigger one!,Let's|get|a|bigger|one!,1-7-50-a.mp3,1-7-50-b.mp3
st1_sec7_e0411a,101,ast1_sec7_r11,,"I have a question, teacher!","Sure, go ahead!",先生、質問があります！,いいよ、どうぞ！,question,2,"I have a question, teacher!",1-7-51,1-7-51,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"I have a question, teacher!","I|have|a|question,|teacher!",1-7-51-a.mp3,1-7-51-b.mp3
st1_sec7_e0411b,102,ast1_sec7_r11,,"I have a question, teacher!","Sure, go ahead!",先生、質問があります！,いいよ、どうぞ！,question,1,"Sure, go ahead!",1-7-51,1-7-51,Ivy,Ruth,2,user,05.png,right,left,"I have a question, teacher!",____________,"Sure, go ahead!","Sure,|go|ahead!",1-7-51-a.mp3,1-7-51-b.mp3
st1_sec7_e0412a,103,ast1_sec7_r11,,Are you still hungry?,Yes! Can I have more?,まだお腹すいてるの？,うん！もっと食べてもいい？,still,2,Are you still hungry?,1-7-52,1-7-52,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Are you still hungry?,Are|you|still|hungry?,1-7-52-a.mp3,1-7-52-b.mp3
st1_sec7_e0412b,104,ast1_sec7_r11,,Are you still hungry?,Yes! Can I have more?,まだお腹すいてるの？,うん！もっと食べてもいい？,still,1,Yes! Can I have more?,1-7-52,1-7-52,Ivy,Ruth,2,user,05.png,right,left,Are you still hungry?,____________,Yes! Can I have more?,Yes!|Can|I|have|more?,1-7-52-a.mp3,1-7-52-b.mp3
st1_sec7_e0413a,105,ast1_sec7_r11,,Will it rain today?,Maybe. Let's bring an umbrella.,今日、雨降るかな？,たぶんね。傘を持って行こう。,maybe,2,Will it rain today?,1-7-53,1-7-53,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Will it rain today?,Will|it|rain|today?,1-7-53-a.mp3,1-7-53-b.mp3
st1_sec7_e0413b,106,ast1_sec7_r11,,Will it rain today?,Maybe. Let's bring an umbrella.,今日、雨降るかな？,たぶんね。傘を持って行こう。,maybe,1,Maybe. Let's bring an umbrella.,1-7-53,1-7-53,Ivy,Ruth,2,user,05.png,right,left,Will it rain today?,____________,Maybe. Let's bring an umbrella.,Maybe.|Let's|bring|an|umbrella.,1-7-53-a.mp3,1-7-53-b.mp3
st1_sec7_e0414a,107,ast1_sec7_r11,,Does this toy still work?,Let me check the batteries.,このおもちゃ、まだ動くかな？,電池を確認してみるね。,work,2,Does this toy still work?,1-7-54,1-7-54,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Does this toy still work?,Does|this|toy|still|work?,1-7-54-a.mp3,1-7-54-b.mp3
st1_sec7_e0414b,108,ast1_sec7_r11,,Does this toy still work?,Let me check the batteries.,このおもちゃ、まだ動くかな？,電池を確認してみるね。,work,1,Let me check the batteries.,1-7-54,1-7-54,Ivy,Ruth,2,user,05.png,right,left,Does this toy still work?,____________,Let me check the batteries.,Let|me|check|the|batteries.,1-7-54-a.mp3,1-7-54-b.mp3
st1_sec7_e0415a,109,ast1_sec7_r11,,This box is so heavy!,"Here, let me help you carry it.",この箱、すごく重い！,ほら、運ぶの手伝うよ。,heavy,2,This box is so heavy!,1-7-55,1-7-55,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This box is so heavy!,This|box|is|so|heavy!,1-7-55-a.mp3,1-7-55-b.mp3
st1_sec7_e0415b,110,ast1_sec7_r11,,This box is so heavy!,"Here, let me help you carry it.",この箱、すごく重い！,ほら、運ぶの手伝うよ。,heavy,1,"Here, let me help you carry it.",1-7-55,1-7-55,Ivy,Ruth,2,user,05.png,right,left,This box is so heavy!,____________,"Here, let me help you carry it.","Here,|let|me|help|you|carry|it.",1-7-55-a.mp3,1-7-55-b.mp3
st1_sec7_e0416a,111,ast1_sec7_r12,,Let's study together for the test!,Good idea! Come to my house.,テストのために一緒に勉強しようよ！,いいね！うちに来てよ。,study,2,Let's study together for the test!,1-7-56,1-7-56,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's study together for the test!,Let's|study|together|for|the|test!,1-7-56-a.mp3,1-7-56-b.mp3
st1_sec7_e0416b,112,ast1_sec7_r12,,Let's study together for the test!,Good idea! Come to my house.,テストのために一緒に勉強しようよ！,いいね！うちに来てよ。,study,1,Good idea! Come to my house.,1-7-56,1-7-56,Ivy,Ruth,2,user,05.png,right,left,Let's study together for the test!,____________,Good idea! Come to my house.,Good|idea!|Come|to|my|house.,1-7-56-a.mp3,1-7-56-b.mp3
st1_sec7_e0417a,113,ast1_sec7_r12,,Let's go swimming this weekend!,Sounds great! I'll bring snacks!,今週末、泳ぎに行こうよ！,いいね！おやつ持ってくよ！,Sounds great!,2,Let's go swimming this weekend!,1-7-57,1-7-57,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's go swimming this weekend!,Let's|go|swimming|this|weekend!,1-7-57-a.mp3,1-7-57-b.mp3
st1_sec7_e0417b,114,ast1_sec7_r12,,Let's go swimming this weekend!,Sounds great! I'll bring snacks!,今週末、泳ぎに行こうよ！,いいね！おやつ持ってくよ！,Sounds great!,1,Sounds great! I'll bring snacks!,1-7-57,1-7-57,Ivy,Ruth,2,user,05.png,right,left,Let's go swimming this weekend!,____________,Sounds great! I'll bring snacks!,Sounds|great!|I'll|bring|snacks!,1-7-57-a.mp3,1-7-57-b.mp3
st1_sec7_e0418a,115,ast1_sec7_r12,,I saved my money for this game!,"Wow, you really wanted it!",このゲームのためにお金をためたんだ！,わぁ、すごくほしかったんだね！,money,2,I saved my money for this game!,1-7-58,1-7-58,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I saved my money for this game!,I|saved|my|money|for|this|game!,1-7-58-a.mp3,1-7-58-b.mp3
st1_sec7_e0418b,116,ast1_sec7_r12,,I saved my money for this game!,"Wow, you really wanted it!",このゲームのためにお金をためたんだ！,わぁ、すごくほしかったんだね！,money,1,"Wow, you really wanted it!",1-7-58,1-7-58,Ivy,Ruth,2,user,05.png,right,left,I saved my money for this game!,____________,"Wow, you really wanted it!","Wow,|you|really|wanted|it!",1-7-58-a.mp3,1-7-58-b.mp3
st1_sec7_e0419a,117,ast1_sec7_r12,,Let's play outside!,Okay! It's so sunny today!,外で遊ぼうよ！,うん！今日すごく晴れてるね！,outside,2,Let's play outside!,1-7-59,1-7-59,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's play outside!,Let's|play|outside!,1-7-59-a.mp3,1-7-59-b.mp3
st1_sec7_e0419b,118,ast1_sec7_r12,,Let's play outside!,Okay! It's so sunny today!,外で遊ぼうよ！,うん！今日すごく晴れてるね！,outside,1,Okay! It's so sunny today!,1-7-59,1-7-59,Ivy,Ruth,2,user,05.png,right,left,Let's play outside!,____________,Okay! It's so sunny today!,Okay!|It's|so|sunny|today!,1-7-59-a.mp3,1-7-59-b.mp3
st1_sec7_e0420a,119,ast1_sec7_r12,,Wake up! We're late for school!,What?! Why didn't you tell me?,起きて！学校に遅れちゃうよ！,えっ！？なんで言ってくれなかったの？,wake up,2,Wake up! We're late for school!,1-7-60,1-7-60,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Wake up! We're late for school!,Wake|up!|We're|late|for|school!,1-7-60-a.mp3,1-7-60-b.mp3
st1_sec7_e0420b,120,ast1_sec7_r12,,Wake up! We're late for school!,What?! Why didn't you tell me?,起きて！学校に遅れちゃうよ！,えっ！？なんで言ってくれなかったの？,wake up,1,What?! Why didn't you tell me?,1-7-60,1-7-60,Ivy,Ruth,2,user,05.png,right,left,Wake up! We're late for school!,____________,What?! Why didn't you tell me?,What?!|Why|didn't|you|tell|me?,1-7-60-a.mp3,1-7-60-b.mp3
