question_id,question_no,round_id,lesson_id,sentence1_origin,sentence2_origin,sentence_first_ja,sentence_second_ja,highlight_word,bubble_gray,chip_input,audio1_input,audio2_input,voice1,voice2,audio_auto,icon_first,icon_second,position_first,position_second,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second
st1_sec2_e0094b,68,ast1_sec2_r07,,Every human being deserves kindness.,That's a beautiful thing to say.,どんな人も優しくされるべきだよ。,それ、すてきな言葉だね。,human being,1,That's a beautiful thing to say.,1-2-34,1-2-34,Ivy,Ruth,2,user,05.png,right,left,Every human being deserves kindness.,____________,That's a beautiful thing to say.,That's|a|beautiful|thing|to|say.,1-2-34-a.mp3,1-2-34-b.mp3
st1_sec2_e0095a,69,ast1_sec2_r07,,Is your school far from here?,"Not really, just a 10-minute walk.",学校はここから遠いの？,そうでもないよ、歩いて10分くらい。,far,2,Is your school far from here?,1-2-35,1-2-35,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Is your school far from here?,Is|your|school|far|from|here?,1-2-35-a.mp3,1-2-35-b.mp3
st1_sec2_e0095b,70,ast1_sec2_r07,,Is your school far from here?,"Not really, just a 10-minute walk.",学校はここから遠いの？,そうでもないよ、歩いて10分くらい。,far,1,"Not really, just a 10-minute walk.",1-2-35,1-2-35,Ivy,Ruth,2,user,05.png,right,left,Is your school far from here?,____________,"Not really, just a 10-minute walk.","Not|really,|just|a|10-minute|walk.",1-2-35-a.mp3,1-2-35-b.mp3
st1_sec2_e0096a,71,ast1_sec2_r08,,Let's eat at home tonight. I'm too tired to go out.,Sure! I'll help you cook.,今夜は家で食べようよ。出かけるには疲れすぎちゃった。,いいよ！料理手伝うね。,eat at home,2,Let's eat at home tonight. I'm too tired to go out.,1-2-36,1-2-36,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's eat at home tonight. I'm too tired to go out.,Let's|eat|at|home|tonight.|I'm|too|tired|to|go|out.,1-2-36-a.mp3,1-2-36-b.mp3
st1_sec2_e0096b,72,ast1_sec2_r08,,Let's eat at home tonight. I'm too tired to go out.,Sure! I'll help you cook.,今夜は家で食べようよ。出かけるには疲れすぎちゃった。,いいよ！料理手伝うね。,eat at home,1,Sure! I'll help you cook.,1-2-36,1-2-36,Ivy,Ruth,2,user,05.png,right,left,Let's eat at home tonight. I'm too tired to go out.,____________,Sure! I'll help you cook.,Sure!|I'll|help|you|cook.,1-2-36-a.mp3,1-2-36-b.mp3
st1_sec2_e0097a,73,ast1_sec2_r08,,"Stand up, everyone! It's time for the song.","Okay, here we go!",みんな、立って！歌の時間だよ。,はーい、いくよ！,stand,2,"Stand up, everyone! It's time for the song.",1-2-37,1-2-37,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Stand up, everyone! It's time for the song.","Stand|up,|everyone!|It's|time|for|the|song.",1-2-37-a.mp3,1-2-37-b.mp3
st1_sec2_e0097b,74,ast1_sec2_r08,,"Stand up, everyone! It's time for the song.","Okay, here we go!",みんな、立って！歌の時間だよ。,はーい、いくよ！,stand,1,"Okay, here we go!",1-2-37,1-2-37,Ivy,Ruth,2,user,05.png,right,left,"Stand up, everyone! It's time for the song.",____________,"Okay, here we go!","Okay,|here|we|go!",1-2-37-a.mp3,1-2-37-b.mp3
st1_sec2_e0098a,75,ast1_sec2_r08,,Have you decided what to eat?,"Not yet, everything looks so good!",何食べるか決めた？,まだ！全部おいしそうなんだもん。,decide,2,Have you decided what to eat?,1-2-38,1-2-38,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Have you decided what to eat?,Have|you|decided|what|to|eat?,1-2-38-a.mp3,1-2-38-b.mp3
st1_sec2_e0098b,76,ast1_sec2_r08,,Have you decided what to eat?,"Not yet, everything looks so good!",何食べるか決めた？,まだ！全部おいしそうなんだもん。,decide,1,"Not yet, everything looks so good!",1-2-38,1-2-38,Ivy,Ruth,2,user,05.png,right,left,Have you decided what to eat?,____________,"Not yet, everything looks so good!","Not|yet,|everything|looks|so|good!",1-2-38-a.mp3,1-2-38-b.mp3
st1_sec2_e0099a,77,ast1_sec2_r08,,Did you brush your teeth before bed?,"Oops, not yet! I'll do it now.",寝る前に歯を磨いた？,あっ、まだ！今やるよ。,brush,2,Did you brush your teeth before bed?,1-2-39,1-2-39,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Did you brush your teeth before bed?,Did|you|brush|your|teeth|before|bed?,1-2-39-a.mp3,1-2-39-b.mp3
st1_sec2_e0099b,78,ast1_sec2_r08,,Did you brush your teeth before bed?,"Oops, not yet! I'll do it now.",寝る前に歯を磨いた？,あっ、まだ！今やるよ。,brush,1,"Oops, not yet! I'll do it now.",1-2-39,1-2-39,Ivy,Ruth,2,user,05.png,right,left,Did you brush your teeth before bed?,____________,"Oops, not yet! I'll do it now.","Oops,|not|yet!|I'll|do|it|now.",1-2-39-a.mp3,1-2-39-b.mp3
st1_sec2_e0100a,79,ast1_sec2_r08,,What's the matter? You look sad.,I broke my new toy...,どうしたの？悲しそうだよ。,新しいおもちゃを壊しちゃって…,matter,2,What's the matter? You look sad.,1-2-40,1-2-40,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What's the matter? You look sad.,What's|the|matter?|You|look|sad.,1-2-40-a.mp3,1-2-40-b.mp3
st1_sec2_e0100b,80,ast1_sec2_r08,,What's the matter? You look sad.,I broke my new toy...,どうしたの？悲しそうだよ。,新しいおもちゃを壊しちゃって…,matter,1,I broke my new toy...,1-2-40,1-2-40,Ivy,Ruth,2,user,05.png,right,left,What's the matter? You look sad.,____________,I broke my new toy...,I|broke|my|new|toy...,1-2-40-a.mp3,1-2-40-b.mp3
st1_sec2_e0101a,81,ast1_sec2_r09,,Don't hit your brother!,He started it! He took my toy!,弟をたたいちゃダメ！,あいつが先に始めたんだ！おもちゃ取られた！,hit,2,Don't hit your brother!,1-2-41,1-2-41,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Don't hit your brother!,Don't|hit|your|brother!,1-2-41-a.mp3,1-2-41-b.mp3
st1_sec2_e0101b,82,ast1_sec2_r09,,Don't hit your brother!,He started it! He took my toy!,弟をたたいちゃダメ！,あいつが先に始めたんだ！おもちゃ取られた！,hit,1,He started it! He took my toy!,1-2-41,1-2-41,Ivy,Ruth,2,user,05.png,right,left,Don't hit your brother!,____________,He started it! He took my toy!,He|started|it!|He|took|my|toy!,1-2-41-a.mp3,1-2-41-b.mp3
st1_sec2_e0102a,83,ast1_sec2_r09,,"Wow, you're so strong! Can you lift this box?","Sure, no problem!",わぁ、力持ちだね！この箱持てる？,もちろん、お安いご用！,strong,2,"Wow, you're so strong! Can you lift this box?",1-2-42,1-2-42,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Wow, you're so strong! Can you lift this box?","Wow,|you're|so|strong!|Can|you|lift|this|box?",1-2-42-a.mp3,1-2-42-b.mp3
st1_sec2_e0102b,84,ast1_sec2_r09,,"Wow, you're so strong! Can you lift this box?","Sure, no problem!",わぁ、力持ちだね！この箱持てる？,もちろん、お安いご用！,strong,1,"Sure, no problem!",1-2-42,1-2-42,Ivy,Ruth,2,user,05.png,right,left,"Wow, you're so strong! Can you lift this box?",____________,"Sure, no problem!","Sure,|no|problem!",1-2-42-a.mp3,1-2-42-b.mp3
st1_sec2_e0103a,85,ast1_sec2_r09,,This song is so popular at school!,I know! Everyone sings it!,この歌、学校ですごく人気なんだ！,だよね！みんな歌ってる！,popular,2,This song is so popular at school!,1-2-43,1-2-43,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This song is so popular at school!,This|song|is|so|popular|at|school!,1-2-43-a.mp3,1-2-43-b.mp3
st1_sec2_e0103b,86,ast1_sec2_r09,,This song is so popular at school!,I know! Everyone sings it!,この歌、学校ですごく人気なんだ！,だよね！みんな歌ってる！,popular,1,I know! Everyone sings it!,1-2-43,1-2-43,Ivy,Ruth,2,user,05.png,right,left,This song is so popular at school!,____________,I know! Everyone sings it!,I|know!|Everyone|sings|it!,1-2-43-a.mp3,1-2-43-b.mp3
st1_sec2_e0104a,87,ast1_sec2_r09,,Where should we meet tomorrow?,How about at the school gate?,明日どこで待ち合わせる？,校門のところでどう？,meet,2,Where should we meet tomorrow?,1-2-44,1-2-44,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Where should we meet tomorrow?,Where|should|we|meet|tomorrow?,1-2-44-a.mp3,1-2-44-b.mp3
st1_sec2_e0104b,88,ast1_sec2_r09,,Where should we meet tomorrow?,How about at the school gate?,明日どこで待ち合わせる？,校門のところでどう？,meet,1,How about at the school gate?,1-2-44,1-2-44,Ivy,Ruth,2,user,05.png,right,left,Where should we meet tomorrow?,____________,How about at the school gate?,How|about|at|the|school|gate?,1-2-44-a.mp3,1-2-44-b.mp3
st1_sec2_e0105a,89,ast1_sec2_r09,,I got first place in the race!,Congratulations! That's amazing!,かけっこで1位になったよ！,おめでとう！すごいじゃん！,Congratulations!,2,I got first place in the race!,1-2-45,1-2-45,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I got first place in the race!,I|got|first|place|in|the|race!,1-2-45-a.mp3,1-2-45-b.mp3
st1_sec2_e0105b,90,ast1_sec2_r09,,I got first place in the race!,Congratulations! That's amazing!,かけっこで1位になったよ！,おめでとう！すごいじゃん！,Congratulations!,1,Congratulations! That's amazing!,1-2-45,1-2-45,Ivy,Ruth,2,user,05.png,right,left,I got first place in the race!,____________,Congratulations! That's amazing!,Congratulations!|That's|amazing!,1-2-45-a.mp3,1-2-45-b.mp3
st1_sec2_e0106a,91,ast1_sec2_r10,,I love summer because I can swim every day!,Same! I can't wait for vacation!,夏は毎日泳げるから大好き！,同じ！休みが待ちきれないよ！,because,2,I love summer because I can swim every day!,1-2-46,1-2-46,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I love summer because I can swim every day!,I|love|summer|because|I|can|swim|every|day!,1-2-46-a.mp3,1-2-46-b.mp3
st1_sec2_e0106b,92,ast1_sec2_r10,,I love summer because I can swim every day!,Same! I can't wait for vacation!,夏は毎日泳げるから大好き！,同じ！休みが待ちきれないよ！,because,1,Same! I can't wait for vacation!,1-2-46,1-2-46,Ivy,Ruth,2,user,05.png,right,left,I love summer because I can swim every day!,____________,Same! I can't wait for vacation!,Same!|I|can't|wait|for|vacation!,1-2-46-a.mp3,1-2-46-b.mp3
st1_sec2_e0107a,93,ast1_sec2_r10,,I hate spiders so much!,Me too! They're so scary!,クモがほんと大嫌い！,私も！すごく怖いよね！,hate,2,I hate spiders so much!,1-2-47,1-2-47,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I hate spiders so much!,I|hate|spiders|so|much!,1-2-47-a.mp3,1-2-47-b.mp3
st1_sec2_e0107b,94,ast1_sec2_r10,,I hate spiders so much!,Me too! They're so scary!,クモがほんと大嫌い！,私も！すごく怖いよね！,hate,1,Me too! They're so scary!,1-2-47,1-2-47,Ivy,Ruth,2,user,05.png,right,left,I hate spiders so much!,____________,Me too! They're so scary!,Me|too!|They're|so|scary!,1-2-47-a.mp3,1-2-47-b.mp3
st1_sec2_e0108a,95,ast1_sec2_r10,,Long time no see!,It's good to see you again!,久しぶりだね！,また会えてうれしいよ！,It's good to see you,2,Long time no see!,1-2-48,1-2-48,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Long time no see!,Long|time|no|see!,1-2-48-a.mp3,1-2-48-b.mp3
st1_sec2_e0108b,96,ast1_sec2_r10,,Long time no see!,It's good to see you again!,久しぶりだね！,また会えてうれしいよ！,It's good to see you,1,It's good to see you again!,1-2-48,1-2-48,Ivy,Ruth,2,user,05.png,right,left,Long time no see!,____________,It's good to see you again!,It's|good|to|see|you|again!,1-2-48-a.mp3,1-2-48-b.mp3
st1_sec2_e0109a,97,ast1_sec2_r10,,Move your bag. There's no space for me.,"Oh, sorry!",バッグをどけて。私の場所がないよ。,あ、ごめん！,space,2,Move your bag. There's no space for me.,1-2-49,1-2-49,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Move your bag. There's no space for me.,Move|your|bag.|There's|no|space|for|me.,1-2-49-a.mp3,1-2-49-b.mp3
st1_sec2_e0109b,98,ast1_sec2_r10,,Move your bag. There's no space for me.,"Oh, sorry!",バッグをどけて。私の場所がないよ。,あ、ごめん！,space,1,"Oh, sorry!",1-2-49,1-2-49,Ivy,Ruth,2,user,05.png,right,left,Move your bag. There's no space for me.,____________,"Oh, sorry!","Oh,|sorry!",1-2-49-a.mp3,1-2-49-b.mp3
st1_sec2_e0110a,99,ast1_sec2_r10,,"Oh no, my phone is dead!","Here, you can borrow my charger.",やばい、スマホの充電が切れちゃった！,はい、私の充電器貸すよ。,dead,2,"Oh no, my phone is dead!",1-2-50,1-2-50,Ivy,Ruth,1,user,05.png,right,left,____________,____________,"Oh no, my phone is dead!","Oh|no,|my|phone|is|dead!",1-2-50-a.mp3,1-2-50-b.mp3
st1_sec2_e0110b,100,ast1_sec2_r10,,"Oh no, my phone is dead!","Here, you can borrow my charger.",やばい、スマホの充電が切れちゃった！,はい、私の充電器貸すよ。,dead,1,"Here, you can borrow my charger.",1-2-50,1-2-50,Ivy,Ruth,2,user,05.png,right,left,"Oh no, my phone is dead!",____________,"Here, you can borrow my charger.","Here,|you|can|borrow|my|charger.",1-2-50-a.mp3,1-2-50-b.mp3
st1_sec2_e0111a,101,ast1_sec2_r11,,How much money did you spend at the store?,About 500 yen on snacks.,お店でいくら使ったの？,おやつに500円くらい。,spend,2,How much money did you spend at the store?,1-2-51,1-2-51,Ivy,Ruth,1,user,05.png,right,left,____________,____________,How much money did you spend at the store?,How|much|money|did|you|spend|at|the|store?,1-2-51-a.mp3,1-2-51-b.mp3
st1_sec2_e0111b,102,ast1_sec2_r11,,How much money did you spend at the store?,About 500 yen on snacks.,お店でいくら使ったの？,おやつに500円くらい。,spend,1,About 500 yen on snacks.,1-2-51,1-2-51,Ivy,Ruth,2,user,05.png,right,left,How much money did you spend at the store?,____________,About 500 yen on snacks.,About|500|yen|on|snacks.,1-2-51-a.mp3,1-2-51-b.mp3
st1_sec2_e0112a,103,ast1_sec2_r11,,Are you all right? You look sad.,I just had a bad day at school...,大丈夫？悲しそうだよ。,学校でちょっと嫌なことがあって…,all right,2,Are you all right? You look sad.,1-2-52,1-2-52,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Are you all right? You look sad.,Are|you|all|right?|You|look|sad.,1-2-52-a.mp3,1-2-52-b.mp3
st1_sec2_e0112b,104,ast1_sec2_r11,,Are you all right? You look sad.,I just had a bad day at school...,大丈夫？悲しそうだよ。,学校でちょっと嫌なことがあって…,all right,1,I just had a bad day at school...,1-2-52,1-2-52,Ivy,Ruth,2,user,05.png,right,left,Are you all right? You look sad.,____________,I just had a bad day at school...,I|just|had|a|bad|day|at|school...,1-2-52-a.mp3,1-2-52-b.mp3
st1_sec2_e0113a,105,ast1_sec2_r11,,Eat less candy. It's bad for your teeth!,"Just one more piece, please!",お菓子を減らしなさい。歯に悪いよ！,あと一個だけ、お願い！,less,2,Eat less candy. It's bad for your teeth!,1-2-53,1-2-53,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Eat less candy. It's bad for your teeth!,Eat|less|candy.|It's|bad|for|your|teeth!,1-2-53-a.mp3,1-2-53-b.mp3
st1_sec2_e0113b,106,ast1_sec2_r11,,Eat less candy. It's bad for your teeth!,"Just one more piece, please!",お菓子を減らしなさい。歯に悪いよ！,あと一個だけ、お願い！,less,1,"Just one more piece, please!",1-2-53,1-2-53,Ivy,Ruth,2,user,05.png,right,left,Eat less candy. It's bad for your teeth!,____________,"Just one more piece, please!","Just|one|more|piece,|please!",1-2-53-a.mp3,1-2-53-b.mp3
st1_sec2_e0114a,107,ast1_sec2_r11,,I want to change my clothes. They're all wet!,"Here, use this towel first!",服を着替えたい。びしょ濡れなんだ！,はい、まずこのタオル使って！,change,2,I want to change my clothes. They're all wet!,1-2-54,1-2-54,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I want to change my clothes. They're all wet!,I|want|to|change|my|clothes.|They're|all|wet!,1-2-54-a.mp3,1-2-54-b.mp3
st1_sec2_e0114b,108,ast1_sec2_r11,,I want to change my clothes. They're all wet!,"Here, use this towel first!",服を着替えたい。びしょ濡れなんだ！,はい、まずこのタオル使って！,change,1,"Here, use this towel first!",1-2-54,1-2-54,Ivy,Ruth,2,user,05.png,right,left,I want to change my clothes. They're all wet!,____________,"Here, use this towel first!","Here,|use|this|towel|first!",1-2-54-a.mp3,1-2-54-b.mp3
st1_sec2_e0115a,109,ast1_sec2_r11,,This math problem is too difficult!,Don't give up! I'll help you.,この算数の問題、難しすぎる！,あきらめないで！手伝ってあげる。,difficult,2,This math problem is too difficult!,1-2-55,1-2-55,Ivy,Ruth,1,user,05.png,right,left,____________,____________,This math problem is too difficult!,This|math|problem|is|too|difficult!,1-2-55-a.mp3,1-2-55-b.mp3
st1_sec2_e0115b,110,ast1_sec2_r11,,This math problem is too difficult!,Don't give up! I'll help you.,この算数の問題、難しすぎる！,あきらめないで！手伝ってあげる。,difficult,1,Don't give up! I'll help you.,1-2-55,1-2-55,Ivy,Ruth,2,user,05.png,right,left,This math problem is too difficult!,____________,Don't give up! I'll help you.,Don't|give|up!|I'll|help|you.,1-2-55-a.mp3,1-2-55-b.mp3
st1_sec2_e0116a,111,ast1_sec2_r12,,My grandpa is in the hospital.,"Oh no, I'm sorry to hear that.",おじいちゃんが入院してるんだ。,えぇ、それは大変だね。,I'm sorry to hear that.,2,My grandpa is in the hospital.,1-2-56,1-2-56,Ivy,Ruth,1,user,05.png,right,left,____________,____________,My grandpa is in the hospital.,My|grandpa|is|in|the|hospital.,1-2-56-a.mp3,1-2-56-b.mp3
st1_sec2_e0116b,112,ast1_sec2_r12,,My grandpa is in the hospital.,"Oh no, I'm sorry to hear that.",おじいちゃんが入院してるんだ。,えぇ、それは大変だね。,I'm sorry to hear that.,1,"Oh no, I'm sorry to hear that.",1-2-56,1-2-56,Ivy,Ruth,2,user,05.png,right,left,My grandpa is in the hospital.,____________,"Oh no, I'm sorry to hear that.","Oh|no,|I'm|sorry|to|hear|that.",1-2-56-a.mp3,1-2-56-b.mp3
st1_sec2_e0117a,113,ast1_sec2_r12,,Let's take a picture of this rainbow!,Yes! Smile for the camera!,この虹の写真撮ろうよ！,うん!カメラに向かって笑って！,take a picture,2,Let's take a picture of this rainbow!,1-2-57,1-2-57,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Let's take a picture of this rainbow!,Let's|take|a|picture|of|this|rainbow!,1-2-57-a.mp3,1-2-57-b.mp3
st1_sec2_e0117b,114,ast1_sec2_r12,,Let's take a picture of this rainbow!,Yes! Smile for the camera!,この虹の写真撮ろうよ！,うん!カメラに向かって笑って！,take a picture,1,Yes! Smile for the camera!,1-2-57,1-2-57,Ivy,Ruth,2,user,05.png,right,left,Let's take a picture of this rainbow!,____________,Yes! Smile for the camera!,Yes!|Smile|for|the|camera!,1-2-57-a.mp3,1-2-57-b.mp3
st1_sec2_e0118a,115,ast1_sec2_r12,,What's your dog's age?,He's five! But he still acts like a puppy.,きみの犬、何歳なの？,5歳だよ！でもまだ子犬みたいなんだ。,age,2,What's your dog's age?,1-2-58,1-2-58,Ivy,Ruth,1,user,05.png,right,left,____________,____________,What's your dog's age?,What's|your|dog's|age?,1-2-58-a.mp3,1-2-58-b.mp3
st1_sec2_e0118b,116,ast1_sec2_r12,,What's your dog's age?,He's five! But he still acts like a puppy.,きみの犬、何歳なの？,5歳だよ！でもまだ子犬みたいなんだ。,age,1,He's five! But he still acts like a puppy.,1-2-58,1-2-58,Ivy,Ruth,2,user,05.png,right,left,What's your dog's age?,____________,He's five! But he still acts like a puppy.,He's|five!|But|he|still|acts|like|a|puppy.,1-2-58-a.mp3,1-2-58-b.mp3
st1_sec2_e0119a,117,ast1_sec2_r12,,I'm going to stay home today. I have a headache.,"Aw, feel better soon!",今日は家にいるよ。頭が痛くて。,あぁ、早くよくなってね。,stay home,2,I'm going to stay home today. I have a headache.,1-2-59,1-2-59,Ivy,Ruth,1,user,05.png,right,left,____________,____________,I'm going to stay home today. I have a headache.,I'm|going|to|stay|home|today.|I|have|a|headache.,1-2-59-a.mp3,1-2-59-b.mp3
st1_sec2_e0119b,118,ast1_sec2_r12,,I'm going to stay home today. I have a headache.,"Aw, feel better soon!",今日は家にいるよ。頭が痛くて。,あぁ、早くよくなってね。,stay home,1,"Aw, feel better soon!",1-2-59,1-2-59,Ivy,Ruth,2,user,05.png,right,left,I'm going to stay home today. I have a headache.,____________,"Aw, feel better soon!","Aw,|feel|better|soon!",1-2-59-a.mp3,1-2-59-b.mp3
st1_sec2_e0120a,119,ast1_sec2_r12,,Will it rain tomorrow?,Probably. Bring your umbrella just in case.,明日は雨降るかな？,たぶんね。念のため傘を持っていって。,probably,2,Will it rain tomorrow?,1-2-60,1-2-60,Ivy,Ruth,1,user,05.png,right,left,____________,____________,Will it rain tomorrow?,Will|it|rain|tomorrow?,1-2-60-a.mp3,1-2-60-b.mp3
st1_sec2_e0120b,120,ast1_sec2_r12,,Will it rain tomorrow?,Probably. Bring your umbrella just in case.,明日は雨降るかな？,たぶんね。念のため傘を持っていって。,probably,1,Probably. Bring your umbrella just in case.,1-2-60,1-2-60,Ivy,Ruth,2,user,05.png,right,left,Will it rain tomorrow?,____________,Probably. Bring your umbrella just in case.,Probably.|Bring|your|umbrella|just|in|case.,1-2-60-a.mp3,1-2-60-b.mp3
